solute,solvent,Gsolv
CC(C)(C)Cl,C(Cl)(Cl)(Cl)Cl,2.68
CC(C)(C)Br,C(Cl)(Cl)(Cl)Cl,3.03
COC(=O)OC,C(Cl)(Cl)(Cl)Cl,3.119
CCCCC=C,C(Cl)(Cl)(Cl)Cl,2.8
CC(=C)C=C,C(Cl)(Cl)(Cl)Cl,2.56
C(CCl)Cl,C(Cl)(Cl)(Cl)Cl,3.15
CCCCl,C(Cl)(Cl)(Cl)Cl,2.71
CN,C(Cl)(Cl)(Cl)Cl,1.85
CC(=O)O,C(Cl)(Cl)(Cl)Cl,2.246
CC(C)CO,C(Cl)(Cl)(Cl)Cl,2.891
CCC(C)O,C(Cl)(Cl)(Cl)Cl,2.853
CC(C)(C)O,C(Cl)(Cl)(Cl)Cl,2.426
Cc1ccccc1C,C(Cl)(Cl)(Cl)Cl,4.53
CCCCBr,C(Cl)(Cl)(Cl)Cl,3.48
CC(C)CCC(C)C,C(Cl)(Cl)(Cl)Cl,3.658
CC(Cl)(Cl)Cl,C(Cl)(Cl)(Cl)Cl,3.11
CC(=O)CC(=O)C,C(Cl)(Cl)(Cl)Cl,4.048
CCOC=O,C(Cl)(Cl)(Cl)Cl,2.436
CC=C(C)C,C(Cl)(Cl)(Cl)Cl,2.38
C1CCC=CC1,C(Cl)(Cl)(Cl)Cl,3.36
CCl,C(Cl)(Cl)(Cl)Cl,1.61
CC(Cl)Cl,C(Cl)(Cl)(Cl)Cl,2.77
C(C(Cl)Cl)Cl,C(Cl)(Cl)(Cl)Cl,3.71
CC(CCl)Cl,C(Cl)(Cl)(Cl)Cl,3.41
C(=C(Cl)Cl)(Cl)Cl,C(Cl)(Cl)(Cl)Cl,4.016
C1CCC(=O)C1,C(Cl)(Cl)(Cl)Cl,3.87
CCCCCOC(=O)C,C(Cl)(Cl)(Cl)Cl,4.69
CCCCN,C(Cl)(Cl)(Cl)Cl,3.145
CCC[N+](=O)[O-],C(Cl)(Cl)(Cl)Cl,3.44
Cc1cccc(c1)C,C(Cl)(Cl)(Cl)Cl,4.18
COc1ccccc1,C(Cl)(Cl)(Cl)Cl,4.24
c1ccc(cc1)C#N,C(Cl)(Cl)(Cl)Cl,4.85
c1cc(cc(c1)Cl)Cl,C(Cl)(Cl)(Cl)Cl,4.55
CCC(C)(C)O,C(Cl)(Cl)(Cl)Cl,3.204
CC(C)CC(C)O,C(Cl)(Cl)(Cl)Cl,3.835
c1ccc(cc1)Br,C(Cl)(Cl)(Cl)Cl,4.65
c1ccc(cc1)[N+](=O)[O-],C(Cl)(Cl)(Cl)Cl,5.26
c1ccc(cc1)CO,C(Cl)(Cl)(Cl)Cl,4.83
c1ccc2ccccc2c1,C(Cl)(Cl)(Cl)Cl,5.59
II,C(Cl)(Cl)(Cl)Cl,3.853
C(CCl)CCl,C(Cl)(Cl)(Cl)Cl,3.81
C1CCC(=O)CC1,C(Cl)(Cl)(Cl)Cl,4.57
CCN,C(Cl)(Cl)(Cl)Cl,2.03
CCCN,C(Cl)(Cl)(Cl)Cl,2.63
CCOCCO,C(Cl)(Cl)(Cl)Cl,3.572
c1ccc(c(c1)Cl)Cl,C(Cl)(Cl)(Cl)Cl,4.98
c1ccc(cc1)C=O,C(Cl)(Cl)(Cl)Cl,4.48
CC(=O)c1ccccc1,C(Cl)(Cl)(Cl)Cl,5.26
Cc1ccccc1N,C(Cl)(Cl)(Cl)Cl,5.24
Cc1ccc(cc1)N,C(Cl)(Cl)(Cl)Cl,5.21
C1CCCCCCC1,C(Cl)(Cl)(Cl)Cl,4.472
C1CCCCCCCCC1,C(Cl)(Cl)(Cl)Cl,5.436
C1C[C@@H]2[C@@H](CCCC2)CC1,C(Cl)(Cl)(Cl)Cl,5.303
C(F)(F)(Cl)Cl,C(Cl)(Cl)(Cl)Cl,1.41
C(F)(F)(F)Cl,C(Cl)(Cl)(Cl)Cl,0.44
CCCCCCC(=O)C,C(Cl)(Cl)(Cl)Cl,4.91
CC(C)[N+](=O)[O-],C(Cl)(Cl)(Cl)Cl,3.35
c1cc(ccc1Cl)Cl,C(Cl)(Cl)(Cl)Cl,4.6
c1ccc(cc1)I,C(Cl)(Cl)(Cl)Cl,5.15
Cc1ccc(cc1)O,C(Cl)(Cl)(Cl)Cl,4.72
CCCC(C)(C)O,C(Cl)(Cl)(Cl)Cl,3.781
CC(C)CCCO,C(Cl)(Cl)(Cl)Cl,3.999
CCC(C(C)C)O,C(Cl)(Cl)(Cl)Cl,3.899
CC(C)C(C)(C)O,C(Cl)(Cl)(Cl)Cl,3.779
CC(C)(C)CCO,C(Cl)(Cl)(Cl)Cl,3.993
CCCC(C)(CC)O,C(Cl)(Cl)(Cl)Cl,4.381
CCCC(C(C)C)O,C(Cl)(Cl)(Cl)Cl,4.714
CCCC(C)C(C)O,C(Cl)(Cl)(Cl)Cl,4.347
CCCCC(C)(C)O,C(Cl)(Cl)(Cl)Cl,4.266
CC(C)CCC(C)O,C(Cl)(Cl)(Cl)Cl,4.453
CCC(CC)(CC)O,C(Cl)(Cl)(Cl)Cl,4.413
CC(CC(C)(C)C)O,C(Cl)(Cl)(Cl)Cl,4.383
CCC(C)(C(C)C)O,C(Cl)(Cl)(Cl)Cl,4.366
CCC(C(C)(C)C)O,C(Cl)(Cl)(Cl)Cl,4.002
c1cc(oc1)C=O,C(Cl)(Cl)(Cl)Cl,4.06
Cc1ccc(o1)C=O,C(Cl)(Cl)(Cl)Cl,4.69
C(C(Cl)Cl)(Cl)Cl,C(Cl)(Cl)(Cl)Cl,4.347
CCOC(=O)OCC,C(Cl)(Cl)(Cl)Cl,4.236
ClCl,C(Cl)(Cl)(Cl)Cl,1.39
Cc1ccccc1O,C(Cl)(Cl)(Cl)Cl,4.98
COC(=O)c1ccccc1,C(Cl)(Cl)(Cl)Cl,5.01
Cc1ccncc1,C(Cl)(Cl)(Cl)Cl,4.46
CCCC(C)O,C(Cl)(Cl)(Cl)Cl,3.45
C=CCO,C(Cl)(Cl)(Cl)Cl,2.6
c1ccc(cc1)O,C(Cl)(Cl)(Cl)Cl,4.55
c1ccc(c(c1)O)Cl,C(Cl)(Cl)(Cl)Cl,4.53
CCC(=O)O,C(Cl)(Cl)(Cl)Cl,2.92
CCCC(=O)O,C(Cl)(Cl)(Cl)Cl,3.52
CCCCC(=O)O,C(Cl)(Cl)(Cl)Cl,4.1
CC(C)CC(=O)O,C(Cl)(Cl)(Cl)Cl,3.94
Cc1ccccc1[N+](=O)[O-],C(Cl)(Cl)(Cl)Cl,5.49
Cc1ccc(cc1)[N+](=O)[O-],C(Cl)(Cl)(Cl)Cl,5.56
CCCBr,C(Cl)(Cl)(Cl)Cl,3.06
C(CBr)Br,C(Cl)(Cl)(Cl)Cl,3.912
CCCI,C(Cl)(Cl)(Cl)Cl,3.64
CCCCI,C(Cl)(Cl)(Cl)Cl,4.08
C(C(F)(Cl)Cl)(F)(F)Cl,C(Cl)(Cl)(Cl)Cl,2.4
CCCCOCC,C(Cl)(Cl)(Cl)Cl,3.6
CCCCOC,C(Cl)(Cl)(Cl)Cl,3.22
C(=O)O,C(Cl)(Cl)(Cl)Cl,2.19
C(C(=O)O)Cl,C(Cl)(Cl)(Cl)Cl,3.88
c1cc(ccc1N)Cl,C(Cl)(Cl)(Cl)Cl,5.64
CNc1ccccc1,C(Cl)(Cl)(Cl)Cl,4.84
c1cc(cc(c1)Cl)O,C(Cl)(Cl)(Cl)Cl,5.341
c1cc(ccc1O)Cl,C(Cl)(Cl)(Cl)Cl,5.56
c1ccc(c(c1)O)Br,C(Cl)(Cl)(Cl)Cl,5.2
CCOCOCC,C(Cl)(Cl)(Cl)Cl,3.64
COCCOC,C(Cl)(Cl)(Cl)Cl,3.4
C(Cl)Br,C(Cl)(Cl)(Cl)Cl,2.872
COCOC,C(Cl)(Cl)(Cl)Cl,2.68
CCOCCOC,C(Cl)(Cl)(Cl)Cl,4.29
c1ccc(cc1)c2ccccc2,C(Cl)(Cl)(Cl)Cl,6.76
c1ccc2c(c1)ccc3c2cccc3,C(Cl)(Cl)(Cl)Cl,8.052
c1ccc2cc3ccccc3cc2c1,C(Cl)(Cl)(Cl)Cl,8.17
C=CCCC=C,C(Cl)(Cl)(Cl)Cl,2.9
CC(=C)C(=C)C,C(Cl)(Cl)(Cl)Cl,3.23
c1ccc(c(c1)N)Cl,C(Cl)(Cl)(Cl)Cl,5.33
c1cc(cc(c1)Cl)N,C(Cl)(Cl)(Cl)Cl,5.64
COc1ccccc1N,C(Cl)(Cl)(Cl)Cl,5.71
c1ccc(cc1)C(=N)O,C(Cl)(Cl)(Cl)Cl,6.77
COC(=O)c1ccccc1O,C(Cl)(Cl)(Cl)Cl,5.41
CCOC(=O)c1ccccc1O,C(Cl)(Cl)(Cl)Cl,6.06
CCCOC(=O)c1ccccc1O,C(Cl)(Cl)(Cl)Cl,6.57
CCCCOC(=O)c1ccccc1O,C(Cl)(Cl)(Cl)Cl,7.13
C(=O)(C(Cl)(Cl)Cl)O,C(Cl)(Cl)(Cl)Cl,4.79
OO,C(Cl)(Cl)(Cl)Cl,1.69
c1ccc(c(c1)N)O,C(Cl)(Cl)(Cl)Cl,5.73
c1cc(cc(c1)O)N,C(Cl)(Cl)(Cl)Cl,6.27
c1cc(ccc1N)O,C(Cl)(Cl)(Cl)Cl,6.06
O=O,CCCCCCCCCCCO,-0.81
N#N,CCCCCCCCCCCO,-1.069
C,CCCCCCCCCCCO,-0.411
C(F)(F)(F)F,CCCCCCCCCCCO,-1.017
FS(F)(F)(F)(F)F,CCCCCCCCCCCO,-0.361
[HH],C1CCOC1,-1.07
O=O,C1CCOC1,-0.6
N#N,C1CCOC1,-0.83
C(=O)=O,C1CCOC1,0.82
O=S=O,C1CCOC1,2.88
C,C1CCOC1,-0.18
CC,C1CCOC1,0.62
CCCCC,C1CCOC1,2.33
CCCCCC,C1CCOC1,2.84
CCCC(C)C,C1CCOC1,2.7
CCCCCCC,C1CCOC1,3.34
CC(C)CC(C)C,C1CCOC1,3.03
CCCCCCCC,C1CCOC1,3.85
CC(C)C(C)C(C)C,C1CCOC1,3.59
CCCCCCCCC,C1CCOC1,4.34
C1CCCCC1,C1CCOC1,3.131
CCC1CCCCC1,C1CCOC1,3.92
C=C,C1CCOC1,0.6
C(F)(F)(F)F,C1CCOC1,-0.73
C(Cl)Cl,C1CCOC1,3.13
C(Cl)(Cl)Cl,C1CCOC1,3.76
C(Cl)(Cl)(Cl)Cl,C1CCOC1,3.41
CCOCC,C1CCOC1,2.57
CCCCOCCCC,C1CCOC1,4.492
C1CCOC1,C1CCOC1,3.14
C1COCCO1,C1CCOC1,3.74
CCC=O,C1CCOC1,2.8
CCCC=O,C1CCOC1,3.24
CC(=O)C,C1CCOC1,2.85
CCC(=O)C,C1CCOC1,3.33
CCC(=O)OC,C1CCOC1,3.26
CC#N,C1CCOC1,3.15
CCN(CC)CC,C1CCOC1,3.37
C[N+](=O)[O-],C1CCOC1,3.67
CO,C1CCOC1,2.84
CCO,C1CCOC1,3.34
CCCO,C1CCOC1,3.8
FS(F)(F)(F)(F)F,C1CCOC1,-0.04
c1ccccc1,C1CCOC1,3.48
Cc1ccccc1,C1CCOC1,3.99
CCc1ccccc1,C1CCOC1,4.43
CCCc1ccccc1,C1CCOC1,4.87
CC(C)c1ccccc1,C1CCOC1,4.77
CC(C)(C)c1ccccc1,C1CCOC1,5.09
c1ccc(cc1)Cl,C1CCOC1,4.43
CC(C)O,C1CCOC1,3.44
CCOC(=O)C,C1CCOC1,3.34
CN(C)C=O,C1CCOC1,4.39
CC(C)CC(C)(C)C,C1CCOC1,3.41
CC(C)(C)Cl,C1CCOC1,2.5
CC(C)(C)Br,C1CCOC1,2.84
C(C(F)(Cl)Cl)(F)(Cl)Cl,C1CCOC1,3.53
[2H][2H],C1CCOC1,-1.08
C(CCl)Cl,C1CCOC1,3.67
c1(c(c(c(c(c1F)F)F)F)F)F,C1CCOC1,3.3
CC1CCCCC1,C1CCOC1,3.42
CC(C)CCC(C)C,C1CCOC1,3.53
CC(Cl)(Cl)Cl,C1CCOC1,3.19
C(=C(Cl)Cl)(Cl)Cl,C1CCOC1,3.98
C1CCNCC1,C1CCOC1,3.83
c1ccc(cc1)F,C1CCOC1,3.62
c1ccc(cc1)Br,C1CCOC1,4.73
CCCCCCl,C1CCOC1,4.159
c1ccc(c(c1)Cl)Cl,C1CCOC1,5.21
CCF,C1CCOC1,1.31
c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl,C1CCOC1,8.09
c1ccc(cc1)I,C1CCOC1,5.41
C(C(F)(Cl)Cl)(F)(F)Cl,C1CCOC1,2.47
C(C(F)(F)F)(Cl)Br,C1CCOC1,3.67
CCCCC,CCN(CC)CC,2.401
CCCCCC,CCN(CC)CC,2.913
CCCC(C)C,CCN(CC)CC,2.765
CCCCCCC,CCN(CC)CC,3.43
CC(C)CC(C)C,CCN(CC)CC,3.095
CCCCCCCC,CCN(CC)CC,3.941
CC(C)C(C)C(C)C,CCN(CC)CC,3.657
CCCCCCCCC,CCN(CC)CC,4.452
C1CCCCC1,CCN(CC)CC,3.061
CCC1CCCCC1,CCN(CC)CC,3.983
C1COCCO1,CCN(CC)CC,3.156
CCC(=O)C,CCN(CC)CC,2.702
CCN(CC)CC,CCN(CC)CC,3.3
C[N+](=O)[O-],CCN(CC)CC,2.533
CCO,CCN(CC)CC,3.055
Cc1ccccc1,CCN(CC)CC,3.586
CC(C)CCC(C)C,CCN(CC)CC,3.583
[HH],CC(C)CC(C)(C)C,-0.939
O=O,CC(C)CC(C)(C)C,-0.373
N#N,CC(C)CC(C)(C)C,-0.637
[N-]=[N+]=O,CC(C)CC(C)(C)C,0.505
O=S=O,CC(C)CC(C)(C)C,0.861
C,CC(C)CC(C)(C)C,-0.054
CC,CC(C)CC(C)(C)C,0.707
CCCCC,CC(C)CC(C)(C)C,2.371
CCCCCC,CC(C)CC(C)(C)C,2.862
CCCC(C)C,CC(C)CC(C)(C)C,2.719
CCCCCCC,CC(C)CC(C)(C)C,3.361
CC(C)CC(C)C,CC(C)CC(C)(C)C,3.034
CCCCCCCC,CC(C)CC(C)(C)C,3.857
CC(C)C(C)C(C)C,CC(C)CC(C)(C)C,3.582
CCCCCCCCC,CC(C)CC(C)(C)C,4.355
C1CCCCC1,CC(C)CC(C)(C)C,3.032
CCC1CCCCC1,CC(C)CC(C)(C)C,3.864
CC=C,CC(C)CC(C)(C)C,1.18
C#C,CC(C)CC(C)(C)C,0.273
C(F)(F)(F)F,CC(C)CC(C)(C)C,-0.414
C(Cl)Cl,CC(C)CC(C)(C)C,2.08
C(Cl)(Cl)Cl,CC(C)CC(C)(C)C,2.577
CI,CC(C)CC(C)(C)C,2.152
CCI,CC(C)CC(C)(C)C,2.648
CC(C)OC(C)C,CC(C)CC(C)(C)C,2.773
CCC(C)(C)OC,CC(C)CC(C)(C)C,3.109
CC(C)(C)OC,CC(C)CC(C)(C)C,2.623
C1CCOC1,CC(C)CC(C)(C)C,2.726
C1COCCO1,CC(C)CC(C)(C)C,2.946
CCCC=O,CC(C)CC(C)(C)C,2.529
CCCCC=O,CC(C)CC(C)(C)C,3.108
CC(=O)C,CC(C)CC(C)(C)C,1.788
CCC(=O)C,CC(C)CC(C)(C)C,2.492
CCCC(=O)C,CC(C)CC(C)(C)C,3.034
CCCCC(=O)C,CC(C)CC(C)(C)C,3.46
CCC#N,CC(C)CC(C)(C)C,2.073
C[N+](=O)[O-],CC(C)CC(C)(C)C,1.973
CO,CC(C)CC(C)(C)C,1.056
CCO,CC(C)CC(C)(C)C,1.788
CCCO,CC(C)CC(C)(C)C,2.199
CCCCO,CC(C)CC(C)(C)C,2.752
CCCCCO,CC(C)CC(C)(C)C,3.207
CCCCCCO,CC(C)CC(C)(C)C,3.738
CCCCCCCO,CC(C)CC(C)(C)C,4.269
CCCCCCCCO,CC(C)CC(C)(C)C,4.782
CCS,CC(C)CC(C)(C)C,2.294
FS(F)(F)(F)(F)F,CC(C)CC(C)(C)C,0.346
c1ccccc1,CC(C)CC(C)(C)C,2.894
Cc1ccccc1,CC(C)CC(C)(C)C,3.43
CCc1ccccc1,CC(C)CC(C)(C)C,3.882
CCCc1ccccc1,CC(C)CC(C)(C)C,4.316
c1ccc(cc1)Cl,CC(C)CC(C)(C)C,3.607
CCBr,CC(C)CC(C)(C)C,2.163
CC(C)O,CC(C)CC(C)(C)C,2.124
C(=S)=S,CC(C)CC(C)(C)C,2.379
Cc1ccc(cc1)C,CC(C)CC(C)(C)C,3.948
c1ccncc1,CC(C)CC(C)(C)C,2.956
CCOC(=O)C,CC(C)CC(C)(C)C,2.586
CC(C)CC(C)(C)C,CC(C)CC(C)(C)C,3.356
CCC=C,CC(C)CC(C)(C)C,1.656
CCCCCl,CC(C)CC(C)(C)C,2.865
CC(C)(C)Cl,CC(C)CC(C)(C)C,2.415
Cc1cccnc1,CC(C)CC(C)(C)C,3.64
[2H][2H],CC(C)CC(C)(C)C,-0.931
CCCC=C,CC(C)CC(C)(C)C,2.248
CC(C)C=C,CC(C)CC(C)(C)C,2.107
CCCCC=C,CC(C)CC(C)(C)C,2.772
CC(=C)C=C,CC(C)CC(C)(C)C,2.317
CCCCl,CC(C)CC(C)(C)C,2.345
CC(C)CO,CC(C)CC(C)(C)C,2.604
CCC(C)O,CC(C)CC(C)(C)C,2.508
CC(C)(C)O,CC(C)CC(C)(C)C,2.38
c1(c(c(c(c(c1F)F)F)F)F)F,CC(C)CC(C)(C)C,2.59
Cc1ccccc1C,CC(C)CC(C)(C)C,4.03
C1CCC(CC1)O,CC(C)CC(C)(C)C,3.678
CC(C)CCC(C)C,CC(C)CC(C)(C)C,3.54
Cc1ccccn1,CC(C)CC(C)(C)C,3.44
CC[N+](=O)[O-],CC(C)CC(C)(C)C,2.309
CCC[N+](=O)[O-],CC(C)CC(C)(C)C,2.888
Cc1cccc(c1)C,CC(C)CC(C)(C)C,3.753
c1ccc(cc1)N,CC(C)CC(C)(C)C,3.811
II,CC(C)CC(C)(C)C,3.296
CCCCCCCCCCCCO,CC(C)CC(C)(C)C,6.321
CSC,CC(C)CC(C)(C)C,2.128
Cc1ccccc1N,CC(C)CC(C)(C)C,4.67
Cc1ccc(cc1)N,CC(C)CC(C)(C)C,4.61
Cc1ccc(cc1)O,CC(C)CC(C)(C)C,4.097
CCC(C(C)C)O,CC(C)CC(C)(C)C,3.32
ClCl,CC(C)CC(C)(C)C,1.382
CC#C,CC(C)CC(C)(C)C,1.216
CCC#C,CC(C)CC(C)(C)C,1.73
C=CC#C,CC(C)CC(C)(C)C,1.622
CCCS,CC(C)CC(C)(C)C,2.771
Cc1ccccc1O,CC(C)CC(C)(C)C,4.163
c1ccc2c(c1)cccn2,CC(C)CC(C)(C)C,5.234
COC(=O)c1ccccc1,CC(C)CC(C)(C)C,4.918
Cc1ccncc1,CC(C)CC(C)(C)C,3.63
Cc1cccc(n1)C,CC(C)CC(C)(C)C,3.88
C1CC(=O)OC1,CC(C)CC(C)(C)C,3.66
CCCCC,C1CCC(=O)OCC1,1.491
CCCCCC,C1CCC(=O)OCC1,1.918
CCCCCCC,C1CCC(=O)OCC1,2.345
CCCCCCCC,C1CCC(=O)OCC1,2.759
C1CCCCC1,C1CCC(=O)OCC1,2.327
C(Cl)Cl,C1CCC(=O)OCC1,2.867
C(Cl)(Cl)Cl,C1CCC(=O)OCC1,3.34
CCOCC,C1CCC(=O)OCC1,2.004
CC(C)OC(C)C,C1CCC(=O)OCC1,2.321
CCOC(C)(C)C,C1CCC(=O)OCC1,2.435
CCC(C)(C)OC,C1CCC(=O)OCC1,2.742
CC(C)(C)OC,C1CCC(=O)OCC1,2.312
C1CCOC1,C1CCC(=O)OCC1,2.861
CC(=O)C,C1CCC(=O)OCC1,2.761
CCC(=O)C,C1CCC(=O)OCC1,3.127
CCCC(=O)C,C1CCC(=O)OCC1,3.475
CO,C1CCC(=O)OCC1,2.896
CCO,C1CCC(=O)OCC1,3.135
CCCO,C1CCC(=O)OCC1,3.549
c1ccccc1,C1CCC(=O)OCC1,3.103
Cc1ccccc1,C1CCC(=O)OCC1,3.504
CC(C)O,C1CCC(=O)OCC1,3.213
CCCC=C,C1CCC(=O)OCC1,1.644
CCCCC=C,C1CCC(=O)OCC1,2.087
CCCCCCC=C,C1CCC(=O)OCC1,2.923
C1CCC=CC1,C1CCC(=O)OCC1,2.609
CC(=O)OC=C,C1CCC(=O)OCC1,2.95
C1CCC(=O)OCC1,C1CCC(=O)OCC1,5.335
CCCCCC(C)O,CCCCCC(C)O,5.268
O=O,c1ccc(cc1)I,-0.95
C,c1ccc(cc1)I,-0.61
CC,c1ccc(cc1)I,0.45
CCC,c1ccc(cc1)I,1.11
CCCCCCCC,c1ccc(cc1)I,3.49
CCI,c1ccc(cc1)I,3.14
COC,c1ccc(cc1)I,1.49
C1COCCO1,c1ccc(cc1)I,3.63
CCC(=O)C,c1ccc(cc1)I,3.1
CCN(CC)CC,c1ccc(cc1)I,3.18
C[N+](=O)[O-],c1ccc(cc1)I,2.93
CO,c1ccc(cc1)I,1.59
CCO,c1ccc(cc1)I,1.75
CCCO,c1ccc(cc1)I,2.6
CCCCO,c1ccc(cc1)I,2.97
CCCCCO,c1ccc(cc1)I,3.75
CCCCCCO,c1ccc(cc1)I,4.22
CCCCCCCO,c1ccc(cc1)I,4.77
Cc1ccccc1,c1ccc(cc1)I,3.7
CC(=O)CC(=O)C,c1ccc(cc1)I,4.33
CCl,c1ccc(cc1)I,1.54
CCCCN,c1ccc(cc1)I,2.99
CCN,c1ccc(cc1)I,2.0
CCCN,c1ccc(cc1)I,2.6
c1ccc(cc1)I,c1ccc(cc1)I,5.22
Cc1cccc(c1)O,c1ccc(cc1)I,5.0
Cc1ccc(cc1)O,c1ccc(cc1)I,5.18
c1cc(oc1)C=O,c1ccc(cc1)I,4.52
Cc1ccc(o1)C=O,c1ccc(cc1)I,5.12
Cc1ccccc1O,c1ccc(cc1)I,5.24
[HH],CC(C)(C)O,-1.09
O=O,CC(C)(C)O,-0.57
N#N,CC(C)(C)O,-0.82
[C-]#[O+],CC(C)(C)O,-0.66
C(=O)=O,CC(C)(C)O,0.3
C,CC(C)(C)O,-0.25
CC,CC(C)(C)O,0.5
CCC,CC(C)(C)O,1.02
CCCC,CC(C)(C)O,1.52
CC(C)C,CC(C)(C)O,1.36
CCCCCC,CC(C)(C)O,2.44
CCCCCCC,CC(C)(C)O,2.9
CCCCCCCC,CC(C)(C)O,3.39
C1CCCCC1,CC(C)(C)O,2.69
C=C,CC(C)(C)O,0.36
CC=C,CC(C)(C)O,0.99
C/C=C/C,CC(C)(C)O,1.54
C/C=C\C,CC(C)(C)O,1.65
C=CC=C,CC(C)(C)O,1.52
C(F)(F)(F)F,CC(C)(C)O,-0.59
CCCl,CC(C)(C)O,1.79
C(Cl)(Cl)(Cl)Cl,CC(C)(C)O,2.74
CCI,CC(C)(C)O,2.55
CC(F)F,CC(C)(C)O,1.04
COC,CC(C)(C)O,1.65
CCCOCCC,CC(C)(C)O,3.03
CCC(C)(C)OC,CC(C)(C)O,3.09
CC(C)(C)OC,CC(C)(C)O,2.79
C1COCCO1,CC(C)(C)O,3.51
CCC(=O)C,CC(C)(C)O,3.11
CCCC#N,CC(C)(C)O,3.42
CCN(CC)CC,CC(C)(C)O,3.21
C[N+](=O)[O-],CC(C)(C)O,2.78
CO,CC(C)(C)O,3.39
CCO,CC(C)(C)O,3.7
CCCO,CC(C)(C)O,4.07
CCCCO,CC(C)(C)O,4.61
CCCCCO,CC(C)(C)O,5.1
FS(F)(F)(F)(F)F,CC(C)(C)O,0.08
c1ccccc1,CC(C)(C)O,2.72
Cc1ccccc1,CC(C)(C)O,3.23
CCc1ccccc1,CC(C)(C)O,3.66
c1ccc(cc1)Cl,CC(C)(C)O,3.69
CC(C)O,CC(C)(C)O,3.68
c1ccncc1,CC(C)(C)O,3.96
CC(C)CC(C)(C)C,CC(C)(C)O,2.64
CCC=C,CC(C)(C)O,1.49
CC(=C)C,CC(C)(C)O,1.49
CCCCCl,CC(C)(C)O,2.71
CC(C)(C)Cl,CC(C)(C)O,2.16
CC(C)(C)Br,CC(C)(C)O,2.46
c1ccc(cc1)CCl,CC(C)(C)O,4.45
c1ccc(cc1)CBr,CC(C)(C)O,4.66
Cc1cccnc1,CC(C)(C)O,4.27
[2H][2H],CC(C)(C)O,-1.07
CC(C)CO,CC(C)(C)O,4.36
CCC(C)O,CC(C)(C)O,4.16
CC(C)(C)O,CC(C)(C)O,3.68
CCCCBr,CC(C)(C)O,3.0
Cc1ccccn1,CC(C)(C)O,4.33
CCC(C)C,CC(C)(C)O,1.88
CC=C(C)C,CC(C)(C)O,2.36
CCc1ccc(cc1)CC,CC(C)(C)O,4.62
CCCCC,COc1ccccc1,2.0
CCCCCC,COc1ccccc1,2.472
CCCC(C)C,COc1ccccc1,2.317
CCCCCCC,COc1ccccc1,2.952
CC(C)CC(C)C,COc1ccccc1,2.596
CCCCCCCC,COc1ccccc1,3.43
CC(C)C(C)C(C)C,COc1ccccc1,3.169
CCCCCCCCC,COc1ccccc1,3.912
C1CCCCC1,COc1ccccc1,2.789
CCC1CCCCC1,COc1ccccc1,3.586
C1COCCO1,COc1ccccc1,3.724
CCC(=O)C,COc1ccccc1,3.294
C[N+](=O)[O-],COc1ccccc1,3.367
CCO,COc1ccccc1,2.528
Cc1ccccc1,COc1ccccc1,3.767
CC(C)CCC(C)C,COc1ccccc1,3.069
[HH],CCOCCOCCOCCOCCOCCOCCOCCOC,-1.443
N#N,CCOCCOCCOCCOCCOCCOCCOCCOC,-1.256
C(=O)=O,CCOCCOCCOCCOCCOCCOCCOCCOC,0.514
O=S=O,CCOCCOCCOCCOCCOCCOCCOCCOC,2.762
C,CCOCCOCCOCCOCCOCCOCCOCCOC,-0.607
CC,CCOCCOCCOCCOCCOCCOCCOCCOC,0.149
CCC,CCOCCOCCOCCOCCOCCOCCOCCOC,0.66
CCCC,CCOCCOCCOCCOCCOCCOCCOCCOC,1.132
CCCCC,CCOCCOCCOCCOCCOCCOCCOCCOC,1.602
CCCCCC,CCOCCOCCOCCOCCOCCOCCOCCOC,2.063
CCCCCCC,CCOCCOCCOCCOCCOCCOCCOCCOC,2.515
CCCCCCCC,CCOCCOCCOCCOCCOCCOCCOCCOC,2.877
C1CCCCC1,CCOCCOCCOCCOCCOCCOCCOCCOC,2.427
C=C,CCOCCOCCOCCOCCOCCOCCOCCOC,0.215
C(F)(F)(F)F,CCOCCOCCOCCOCCOCCOCCOCCOC,-1.294
C(Cl)Cl,CCOCCOCCOCCOCCOCCOCCOCCOC,2.961
C(Cl)(Cl)Cl,CCOCCOCCOCCOCCOCCOCCOCCOC,3.406
C(Cl)(Cl)(Cl)Cl,CCOCCOCCOCCOCCOCCOCCOCCOC,2.899
CCOCC,CCOCCOCCOCCOCCOCCOCCOCCOC,1.966
CC(C)OC(C)C,CCOCCOCCOCCOCCOCCOCCOCCOC,2.352
CC(C)(C)OC,CCOCCOCCOCCOCCOCCOCCOCCOC,2.282
C1CCOC1,CCOCCOCCOCCOCCOCCOCCOCCOC,2.749
C1COCCO1,CCOCCOCCOCCOCCOCCOCCOCCOC,3.416
CC(=O)C,CCOCCOCCOCCOCCOCCOCCOCCOC,2.561
CCC(=O)C,CCOCCOCCOCCOCCOCCOCCOCCOC,2.974
CC(=O)OC,CCOCCOCCOCCOCCOCCOCCOCCOC,2.644
CCCOC(=O)C,CCOCCOCCOCCOCCOCCOCCOCCOC,3.351
CCCCOC(=O)C,CCOCCOCCOCCOCCOCCOCCOCCOC,3.794
CC#N,CCOCCOCCOCCOCCOCCOCCOCCOC,3.177
